EX_cpd00013_b,EX_cpd00063_b,EX_cpd00027_b,EX_cpd00254_b,EX_cpd10516_b,EX_cpd00009_b,EX_cpd00205_b,EX_cpd00048_b,EX_cpd00011_b,EX_cpd00067_b,EX_cpd00001_b,EX_cpd00007_b,growth rate,cost,production rate,is pareto,n_candidates
8.116277134771888,9.989116053009973,7.449516346310367,9.313076615077138,2.8294284497608,37.555024125180715,14.998400995467293,8.151009957759317,7.56271008338376,5.519078671557306,8.30362031924717,7.8939858949837705,0.36920735,1846.285,1e-04,False,10
5.5073375417362005,0.3740965805030594,7.548838050084113,6.228499817094773,4.744207235054728,29.458136056976137,8.761684530924573,8.936975145431125,1.5873060283372675,4.817825090828317,6.448487324322661,0.020039026828388984,0.26984847,1283.6128,1e-04,False,10
0.2211255343131724,5.575827817778,9.879026056824308,8.094534881605018,0.1312558681240883,25.39127602100922,14.65836654095774,4.211750617491658,2.6054110712435508,5.2121466698636265,3.1358714951307465,8.467550797315829,0.027085306,1314.818,1e-04,False,10
5.2760945743483365,4.69758389996581,5.921331529796699,8.825992927808388,5.324262092496857,29.310381425252142,14.704528792435159,3.7981714098402986,4.73687576285146,0.47305821845825435,0.508975407112392,8.751062668977891,0.25453562,1418.6116,1e-04,False,10
6.846606522212436,3.1348277810656597,8.11483865528179,7.5992015934833725,2.5870606716741396,10.372822671391852,2.1216121497642026,3.2357058177661124,7.388001121564742,1.1814955576605746,2.1136401887050416,15.642204411961714,0.3471463,683.2138,1e-04,False,10
0.5578966691417209,7.147759848485747,8.79021918901892,1.755271774381173,1.7119469236062734,11.24569090502518,6.7209857309270244,8.324648990454453,3.9304181205974964,6.791563784923046,4.595852664912433,4.486528986660474,0.06894157,799.2106,1e-04,False,10
6.9684113294622545,6.714202986933596,4.5396250606330515,5.221621918584648,1.4971670484446165,40.64000805303542,13.467891643056296,3.9994884818162566,0.10888231488701217,2.338539799106143,5.2269193392961855,5.344840906956769,0.20619729,1635.6805,1e-04,False,10
4.149272909751578,1.2867494852721229,1.5812205256060783,6.10994485362707,0.28096043752925515,32.75299999582161,11.799048967663312,8.150631807918582,3.7616996549681425,9.118558510225311,1.1555797529910417,13.590566528107907,0.17406595,1362.7512,1e-04,False,10
2.0593552667069392,4.219755827827315,5.203135243560391,3.094710881842311,7.590806029274525,43.58726567392133,11.997959791928288,5.0979560054740585,9.403280167594088,1.5364772300834628,2.7461425602508327,17.279501387030496,0.19406301,1565.5399,1e-04,False,10
8.941035015882443,7.757521062601144,7.497116745782584,0.7488706295795833,4.510357299065183,34.4293020416318,19.57467527636715,6.143151497766572,9.56836912109183,7.020881024953683,9.00272572862918,4.58803417789616,0.37594163,1634.9216,1e-04,False,10
3.918520768243674,0.2342484668787248,3.26411978710219,6.02832365530984,0.017981902777013392,41.58470267884653,7.7500890576584,1.3681388439797926,1.4225007412806479,1.4980567160095226,1.2507884169525363,1.523577723697569,0.13918535,1345.8723,1e-04,False,10
5.716414249882387,8.644704952059566,3.1976948078826473,8.258891420642888,3.0228204251995185,26.93617932459251,14.876030732856853,4.126350339042646,3.45058771425357,6.67351078231897,2.7161119820675372,18.317674884241846,0.22655869,1416.448,1e-04,False,10
1.8683452477602258,8.536702577088656,8.209232262897501,2.9859270737341626,8.266854451137604,0.5839626396767161,1.1494520845796052,1.6325891528116543,5.352464948100661,3.708534612008271,5.617637219158639,4.181357775147571,0.23181327,363.6371,1e-04,False,10
2.9923436811016746,4.763095658055763,4.269986062637514,6.4421909333643015,4.28731445095876,43.104510455699135,17.54062223559101,0.7168162208943574,4.548453018571105,7.179551993603895,1.0686753509877556,2.7817162966015774,0.2217685,1661.5667,1e-04,False,10
5.4029717424031585,7.560583133445963,1.2619852394433289,6.993693085030853,5.545360057264759,45.29680371676407,5.086874440602951,7.800246298243682,3.4517355712727094,7.4994650256949615,3.7287609483729014,14.2365034413803,0.15320955,1651.1532,1e-04,False,10
4.486651048956924,4.095084559659342,7.034095337373289,9.582383742921985,4.247262124284163,12.09114105955011,19.46443338203205,7.65681424525181,7.7784494116552665,2.485421816732052,2.961702387281803,6.794200724012615,0.29037037,1192.2103,1e-04,False,10
4.88808805821062,1.0254296321533718,7.013162209758757,3.9086673139182526,7.907180209112937,42.96681932434882,3.4790655355827727,0.9871234993000166,5.994355828633013,8.834204504962493,9.82494976901542,11.894071475171932,0.34222335,1295.5454,1e-04,False,10
5.4109665809241845,3.4153686256560634,1.3641917117049465,5.567080788281821,7.625543423632438,27.369046568300686,14.956970489780396,4.649550609393314,4.234676363599207,4.391630050317924,5.2514039478076,18.685853878268205,0.1429582,1275.428,1e-04,False,10
7.096835725586886,1.6861803575892276,8.92968808437383,5.381464127127192,6.8744803294573495,38.636948756534025,18.46596141226523,7.981054740794095,5.967910630322643,6.294979755134404,9.709063436240427,0.48092010140989405,0.38305992,1716.9452,1e-04,False,10
3.0204678466790624,6.1343275042939895,8.66471115561277,7.810949128925978,2.8963867289947087,2.202932227016219,9.865796146952967,4.05406384825734,3.759328479805885,4.935455748142407,6.388678127102967,10.740393258114104,0.33468306,692.66785,1e-04,False,10
1.900876205617682,7.253456977941425,2.786976131837557,7.817618330834154,9.54120438287515,30.86761130687571,5.361276352266852,1.9039399674110913,8.981300088234349,2.373521355395405,1.1300751709035262,0.2628453884611881,0.121136166,1193.3098,1e-04,False,10
8.352145567731649,9.915782881383775,5.050724206488172,1.064375459937974,6.362934493499688,12.724620739053321,10.384962832915894,7.387238256699651,9.246685485519047,4.481322206482482,1.1691433731334655,1.4850354894148121,0.26319104,979.23804,1e-04,False,10
7.196528094502289,2.429108353871996,2.145598876941166,8.596501644658183,6.522223056938956,25.858965289769877,12.972678109901912,2.0183338413231553,2.881270757348534,9.371013630242507,7.691577395899676,15.733999327522527,0.23128903,1212.5035,1e-04,False,10
8.324750403053576,3.5428235232750005,2.2931774108049146,8.472195916950307,4.4268111497477705,32.16708769629583,5.60110392062392,1.7008631394335838,0.14879526204837568,3.7024051444857875,2.1785640397132577,7.400500679815316,0.18318693,1230.8025,1e-04,False,10
2.5031187544941136,8.283345389183067,2.3402086105544853,5.020323207624817,3.3514890554919106,49.5522186400111,15.106865379886385,3.54688349478013,0.4739623112371627,6.503113904311403,8.783512212920492,11.979831195817209,0.15299733,1832.4536,1e-04,False,10
2.813778484821343,5.203744054485623,3.917432289269489,5.504102060703375,9.067937778892423,42.741472607443995,19.46451024752817,1.8806379040113252,0.984547197199992,2.275048634161607,6.026652700077685,10.175779115610801,0.17282131,1701.3389,1e-04,False,10
5.315174933775282,7.816135995811287,8.598866049607457,4.581742086039705,1.837139298545597,2.663029157715402,3.675649987798586,5.266329660436924,8.319156932564484,6.688846525801624,9.998956100526271,9.57291453620504,0.379284,588.99634,1e-04,False,10
1.7035339739449717,6.162596488087468,4.585620544320104,9.097072254831255,6.805913012710719,17.846051663670938,6.534954131649524,5.509642324991332,6.179954474818469,8.437720276065653,5.874929026015624,19.681863312337285,0.21132937,998.03,1e-04,False,10
8.524344258249885,4.794607299998395,9.993817240415044,7.510932188934319,10.0,29.82579426783678,18.736888265321543,5.435862757642175,10.0,7.168214000483629,7.632497788409378,18.815496739847248,0.4708237,1587.4578,1e-04,False,10
9.337171457661238,7.216069318619804,10.0,5.462376515533226,9.93088950978805,25.89148722978123,18.44473517853183,4.929151054396505,7.2118919965290935,4.981073759863385,2.7523992401823465,20.0,0.46688586,1492.4442,1e-04,False,10
8.51342940485458,10.0,10.0,0.0,10.0,50.0,0.0,0.0,10.0,10.0,0.0,20.0,8.216745e-14,1516.6217,0.90882576,False,10
9.53357014299955,0.0,10.0,9.4360364096264,10.0,39.30694452926339,14.310415491487252,8.940236137204554,10.0,0.6153497177890558,10.0,19.971080484281984,0.0,1744.63,0.90882576,False,10
8.535248695763482,10.0,10.0,10.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,20.0,1.9948198e-13,1144.1514,0.90882576,False,10
8.78301454927649,0.0,10.0,2.002872325910636,0.0,50.0,0.0,0.0,10.0,5.130864984641996,10.0,20.0,0.0,1375.7814,0.90882576,False,10
9.3445020290112,0.0,10.0,0.15485723356000458,10.0,0.0,20.0,0.0,0.0,1.3829826137152095,10.0,20.0,2.4641378e-14,592.4164,0.90882576,False,10
7.2181655436165295,7.217605230925525,7.626072491453747,2.7273024144946323,0.48146794162652506,50.0,0.0,2.864152802642288,8.70870161887953,5.138431073740293,0.7659917794606595,12.09020616127795,0.0,1540.6525,0.69301414,False,10
9.559333808868114,10.0,10.0,0.0,0.0,50.0,0.0,10.0,10.0,0.0,10.0,14.12622176651412,0.0,1717.2069,0.90882576,False,10
10.0,7.416392793241926,7.785382293378409,5.607853430927636,10.0,33.951135708714105,18.760997686881,7.193026390249538,0.0,5.557192090887678,1.2940514411610358,10.848100929314217,0.37672234,1726.9653,1e-04,False,10
9.782195231373459,0.0,10.0,7.220722118515263,8.998210536535202,36.890338794056234,12.279498648445646,0.0,10.0,3.555496394409791,0.0,20.0,2.861188e-14,1435.053,0.90882576,False,10
10.0,0.0,10.0,8.531619392679424,9.48994174682699,39.565410831531196,12.060725873666833,0.10248485209128107,10.0,1.1141291302324514,0.0,20.0,0.0,1522.4045,0.90882576,False,10
9.539461458830234,0.7391276638212357,10.0,6.129152457201606,8.504868260134375,34.81632412901588,12.08809777661534,0.0,10.0,4.795669882196062,0.0,20.0,0.0,1372.5,0.90882576,False,10
10.0,10.0,1.0,2.4701710310553606,6.494304669394745,48.17416864482589,0.0,0.0,10.0,10.0,10.0,8.236576095710321,3.9393475e-16,1465.8208,0.09064394,False,10
9.05925309196521,3.1806439723096385,10.0,5.5767216126443655,8.11229178004952,33.25714066704123,11.841660566190765,0.8254210509385891,10.0,5.7619575371042355,2.132125441626153,20.0,0.4685369,1375.3209,1e-04,False,10
10.0,0.0,10.0,10.0,0.0,37.828260190031514,12.085686888602396,0.0,10.0,2.8790378667548704,0.0,0.0010081993886081834,0.0,1507.377,0.90882576,False,10
8.55124710573165,6.097929729362135,10.0,5.728747643560023,8.084042339978797,30.213982694035035,13.919397847148609,0.6427490602949416,10.0,7.24312824989413,3.220641215699959,19.881924357722013,0.4719495,1394.3342,1e-04,False,10
6.527368615235062,4.310794764401884,1.0,5.638627838450021,6.537471636496961,0.0,19.990365416742925,6.740576398097331,0.06919219752356597,10.0,7.319184959342047,2.429506703772508,0.0,804.9958,0.09064394,False,10
9.592986608384113,2.730514184477026,7.200204758952226,2.5517557529408617,1.9326655922432312,2.374993114066988,17.226597606185255,6.327031768355744,0.19088193798514508,4.213989894246159,0.42591270836860085,5.355280472879251,0.29817352,786.2829,1e-04,False,10
9.691691131417192,0.0,10.0,3.3921963068443213,9.951142294316034,36.03474136599626,12.061295405845708,0.0,10.0,4.924737815682278,0.0,19.99975388643193,0.0,1336.5165,0.90882576,False,10
4.306967537972383,0.8713795676553551,9.96659215117119,7.7674843245916945,0.631836087836707,35.92733279395402,12.97809441690638,1.7500736825470673,10.0,8.537930395227333,10.0,9.697568628429991,0.418193,1430.2795,1e-04,False,10
4.343777121989494,0.32061190560695607,10.0,5.492717000654456,7.051957458393031,37.03330024018761,9.685735554604772,4.631336988694493,10.0,2.861863922402871,2.726605909221988,17.609178998430174,0.37807173,1390.5319,1e-04,False,10
8.154256071599853,3.718939322345551,9.75837725299031,5.192600742204185,6.661390540122661,37.09747794943795,13.149772686381498,0.0,5.20216561647985,7.940607044203643,5.381312938769818,10.993346176848366,1.9787778e-13,1467.9792,0.8868601,False,10
3.627247051225984,0.5433895724825419,10.0,8.433052345716664,4.2229836946529185,32.75584938558616,8.19977245244232,7.576584327961422,10.0,9.999937810654934,8.606023383713993,10.590957534808947,0.41992584,1368.3353,0.00010000001,False,10
4.252549431538808,0.7536306659137654,10.0,1.973122421513831,6.015573784365415,34.555051194742084,20.0,0.006267677700300084,10.0,0.6900871642608535,6.142292654666742,14.169511486422897,0.036773548,1398.468,0.5648819,False,10
5.868024465895644,1.4741557915304049,8.571878106981895,8.467104478270437,0.0,41.95240914007576,17.886021059340248,0.0,10.0,9.240962502723093,10.0,1.4705785201017285,0.0,1669.3059,0.77899647,False,10
3.58471281060426,0.6069921649610426,10.0,10.0,10.0,29.99787334052644,8.414573387046346,0.0,10.0,0.0,0.09410995247703738,12.238259440860803,0.0,1194.7076,0.5117447,False,10
3.9629510408299016,0.6263056015809114,10.0,0.0,0.0,40.32366459145299,10.847300171687902,9.967573208535898,10.0,2.9861277831973423,8.28342279876592,9.028590722471026,0.0,1489.7762,0.56577873,False,10
1.7855961451704299,0.3384854004555563,10.0,8.58869332412138,9.855725834561055,10.780802696201427,17.548231504546457,0.06875508777419996,10.0,6.005282265366213,1.366462281944232,8.294033007371265,0.22152863,886.0718,1e-04,False,10
9.25816106600103,1.9849355073656638,7.220577661614267,3.6610838204108935,8.138457694333141,28.176367254197004,17.78878879388853,8.870551378354843,10.0,0.1955674456801429,6.382285176300711,5.659590240823275,0.3207682,1456.0375,1e-04,False,10
10.0,0.0,10.0,10.0,10.0,50.0,9.638042398724231,0.0,5.757883421743455,10.0,0.0,13.964923072842533,3.5948258e-14,1742.5162,0.90882576,False,10
10.0,0.0,10.0,6.792115392195636,7.963738405405717,30.029681075325122,17.72625669208284,0.3713073508855461,0.0,10.0,3.042614025320595,14.212980014241525,0.0,1388.7659,0.90882576,False,10
10.0,3.915249808637338,10.0,7.6368761075192735,8.881196335824148,4.441809190678986,9.228346547937509,9.203063174913229,0.0,0.24851445858223087,0.0,20.0,0.44189155,868.2003,1e-04,False,10
10.0,0.03603742344916849,10.0,5.63460437863057,3.6464310226613934,21.794065770965183,20.0,9.381950793244808,1.375731768193136,9.759974224526115,0.0,20.0,0.5116712,1393.4352,1e-04,False,10
8.862761727346344,2.2652661731885635,10.0,4.675933819182706,8.966383543347048,28.65935282232791,16.487356395237526,0.7145864156523349,7.365435629830229,9.938993563300333,2.7811804273976257,20.0,0.49629813,1326.5814,1e-04,False,10
10.0,0.0,10.0,5.957001861387692,8.023552649758702,28.20200707172753,3.068538993541478,0.4701121380461645,0.0,10.0,0.0,20.0,3.7635625e-13,1026.6968,0.90882576,False,10
9.782922807998153,0.0,10.0,5.276415784280745,9.902957041378063,24.78839962143867,18.999391283355017,0.6123660364074458,0.0,10.0,1.889107642200575,20.0,0.0,1266.1593,0.90882576,False,10
10.0,10.0,10.0,0.056763218140871353,4.277181028896069,0.0,20.0,9.16704033939325,0.0,10.0,8.533613723502725,20.0,8.0183276e-14,952.52344,0.90882576,False,10
10.0,0.0,10.0,7.612912511432444,9.752773882761037,34.802701970905034,20.0,0.25168147605129,0.0,10.0,0.0,15.392887035394766,0.0,1561.4824,0.90882576,False,10
7.5262752870606295,10.0,10.0,2.3474445832174764,10.0,23.535533068652338,20.0,0.7833793803465636,10.0,10.0,2.5247683041503692,20.0,0.47713578,1363.005,1e-04,False,10
10.0,1.8249790007901874,10.0,6.604762357777258,5.590394858536492,36.558340080297185,19.123021566785553,0.22909443587364228,8.62038825114833,10.0,3.0531498096137506,16.65032745955361,0.51343215,1597.2393,1e-04,False,10
10.0,2.346070817968271,10.0,4.667628456225427,2.0850119686693107,37.78996022636123,20.0,0.12569318551677197,8.960931083072209,10.0,5.798719046382322,16.3786865260098,0.51343215,1614.4415,1e-04,False,10
9.630572939489856,8.351727354207924,10.0,1.9907083454798669,5.298668127643217,32.846648825325566,10.176914002203707,1.8641180903843793,6.173899220268105,7.485665178671857,2.3880902351300657,20.0,0.48956552,1381.377,1e-04,False,10
10.0,2.6097696684892604,10.0,6.9577184325089565,8.437778275202598,35.3727128407254,18.88964049186708,0.4391168154494277,8.477769027889089,10.0,4.941064295186638,19.60757679060538,0.51343215,1589.8381,1e-04,False,10
10.0,0.0,10.0,10.0,9.356325987241958,26.800284556227854,17.592413750316457,8.68766387651034,7.307103438357274,5.851034215350874,0.0,20.0,0.0,1530.6132,0.90882576,False,10
10.0,0.0,10.0,10.0,1.7428797162044751,20.065458543772845,20.0,9.160594366488656,4.919632996730692,6.036369386506047,0.0,20.0,0.0,1431.2635,0.90882576,False,10
10.0,0.8025156638791725,10.0,7.312078231828081,4.3681559553888665,31.24356496897416,11.376878842181462,0.8727700136733896,8.020808054911967,10.0,5.0547190864087,20.0,0.51343215,1318.6571,1e-04,False,10
10.0,10.0,10.0,3.791828816147689,5.167995939582748,21.33935907102697,17.735630134681998,3.994432281847773,10.0,1.2782042979802455,10.0,0.0,4.4384537e-13,1377.8445,0.90882576,False,10
10.0,0.0,4.9344773464296825,1.6935830183935452,9.48921544625242,13.213834457811386,6.717264164636787,0.0,0.0,8.63118556457186,10.0,18.330128536861665,0.0,621.9891,0.4483237,False,10
0.3193866059583116,0.0,10.0,10.0,4.781509266673248,20.394933767892987,16.18832929613058,9.175277940771824,5.722722312296136,6.78562181768855,0.0,20.0,0.0,1262.4294,0.045269515,False,10
0.0,10.0,9.911399619836208,1.8161235305691164,5.278738955773248,0.17055341395041324,0.0,9.720342804734859,0.0,5.199690517905288,4.434199019689922,20.0,0.0,482.67627,0.0,False,10
0.0,1.3770281240786284,10.0,10.0,9.684364960672626,43.60902083744955,20.0,0.0,4.448208067793421,9.975838738166292,0.0,13.472565247393547,0.0,1732.4443,0.0,False,10
10.0,0.0,10.0,10.0,3.842764329314607,44.59741509909635,20.0,0.519464865451591,6.724227310819602,10.0,1.3686637174219154,17.723904781756186,0.0,1841.0308,0.90882576,False,10
3.956573780449524,10.0,4.880566507278296,3.673002177964862,4.434391514966563,0.0,5.92316451291183,9.906002249128589,0.0,0.48979455498237623,6.853299238220267,20.0,0.0,641.8414,0.4434227,False,10
10.0,2.0130124942730965,10.0,4.8456487850323455,1.8121390173897804,42.276975222620884,20.0,0.7872056210193734,9.369348225032576,10.0,4.554330068723578,17.292018446100535,0.51343215,1729.5299,1e-04,False,10
0.0,0.0,10.0,5.182696063628498,8.333470828191963,17.048656970333155,0.0,0.416268866559266,0.011201380099994817,0.0,1.411834322429033,18.840527211943243,0.0,584.7706,0.0,False,10
0.0,10.0,10.0,5.8987471900438315,2.9217862666956247,29.386528338145197,17.154099529783736,3.759352522949946,10.0,9.11729575447816,9.568826876812274,1.3121953926203886,0.0,1488.7638,0.0,False,10
0.0,0.0,10.0,8.085097155034415,10.0,44.67114104538462,19.418551910073955,8.584757580546285,9.679271691970273,10.0,3.2930891882348137,20.0,0.0,1847.7567,0.0,False,10
10.0,4.499203174377659,10.0,5.079989476030943,1.67824336050534,26.450335401768317,20.0,0.914860456425503,8.80809999719734,10.0,4.1873632160979195,16.243441377424766,0.51343215,1410.6736,1e-04,False,10
8.661713775450437,2.9026097510043076,9.705967818289505,2.985735560372756,8.883124243864001,27.609563142528376,8.70155651869285,0.8592427145853772,8.607585728067829,9.602301715876212,0.12089213495006587,15.42347608729835,0.4822496,1117.557,1e-04,False,10
10.0,4.5063553949066435,10.0,9.553222645592005,2.6324797105744695,35.912862410109724,15.290192986227867,1.8942443237471505,5.395088364631909,10.0,0.5402777514473782,19.846927351598726,0.51343215,1638.6333,1e-04,False,10
8.209574355390405,6.209322441030944,9.774356254917665,1.77099645791742,3.397146068055965,39.6645881407854,0.643080291296312,1.3190639206431778,7.16307813100055,7.9826383086129695,0.0,14.13904216815456,0.4657399,1272.9231,1e-04,False,10
10.0,4.262585981751504,10.0,10.0,2.1213531025124404,25.082000321857418,18.76013209111075,4.886296573992684,8.294802693865392,8.215313813967985,0.3301410414165705,18.9355432141023,0.500339,1518.4182,1e-04,False,10
10.0,3.029220863615873,10.0,3.2020269698430566,6.392666269331078,31.840822164696736,15.24214789958534,5.522749365489918,9.04639541587496,1.4083362213139101,10.0,20.0,0.45040044,1463.9087,1e-04,False,10
7.864847940008037,2.6143666569196284,9.897080798975292,0.8473149633433207,6.924564460883188,28.20211328106034,3.1482631870665494,0.9512605075096512,8.74897163612231,8.910408310500102,0.0,12.723757800448292,0.4710897,964.7444,1e-04,False,10
7.965078009139144,7.139487851457523,10.0,0.008882888996892924,3.8398719148288585,4.182688677180512,18.658725347483347,5.628100588644848,10.0,0.14551162758024283,9.798218434012565,20.0,0.09376071,881.73236,0.84046507,False,10
10.0,8.341409022538596,9.992752578013015,3.608843788618499,2.6858944447072783,21.356868743941888,12.48534544841238,7.614877230934369,8.181520653624121,1.7159773142231882,10.0,20.0,0.45244473,1304.3019,1e-04,False,10
10.0,7.521618698081387,10.0,2.844411481732134,5.585570965414175,36.496139320566066,14.83317546737355,1.8094753320798764,5.4758060150810275,8.528555951456253,0.891402081000421,19.929610949914476,0.5026371,1567.8254,1e-04,False,10
8.989009806923292,8.995917232628527,7.318727699608796,1.7051160345972232,8.296283341783086,30.03317587706328,1.2375883216634034,0.9538509759595605,8.10834192389732,7.954237183469593,0.0,13.803320336281855,0.40490633,1091.149,1e-04,False,10
8.319039476041056,2.3348452759164657,10.0,10.0,0.0,36.29549769892459,20.0,0.0,8.622283337204745,8.973382248926038,0.0,17.754395262353505,0.0,1661.5067,0.90882576,False,10
10.0,0.1785868138450301,10.0,0.0,4.826131588768955,17.122014306809255,16.884614689851425,9.421395106850683,1.258415149748787,7.025248461131904,6.956948218884307,20.0,0.0,1114.9478,0.90882576,False,10
8.948876196414746,6.369780999080648,10.0,0.0,4.10324977442438,16.970014241335274,13.428259206686196,4.552322849991265,7.735739484946251,0.0,10.0,19.089555755522333,0.0,1047.6722,0.90882576,False,10
8.737901689398399,0.007805174470900794,10.0,3.3956774062600736,4.788642689259138,23.00108644400629,7.540873837536594,0.0,7.611563325147154,0.11344082670065148,0.0,19.343165979643263,0.0,927.1593,0.90882576,False,10
8.159891070383722,3.0573508446149122,10.0,10.0,0.0,28.898302823934518,20.0,0.0,8.339301201150658,7.259284567873378,0.0,8.494235589100628,7.7902593e-19,1499.6964,0.90882576,False,10
9.459739997191857,8.738792758059065,10.0,0.0,3.8592912006401834,11.095184478979906,13.535491255186983,4.2602102735956935,7.368624324735267,0.20990030185285408,7.813830896570394,12.60524870895545,0.0,954.6887,0.90882576,False,10
8.365086299830299,0.0,10.0,6.726127534909196,3.5983406500652433,0.0,18.137132428563866,0.0,3.2648706521339363,1.7972794114481316,0.0,13.702209547018843,0.0,668.622,0.90882576,False,10
