growth_rate,cost,is_pareto,n_batch,n_start,n_candidates,init_growth_rate,init_cost
0.4564585,1095.552,False,100,50,15,0.85,2210.8624803400003
2.3377664e-14,485.80005,False,100,50,15,0.85,2210.8624803400003
0.0,214.72423,False,100,50,15,0.85,2210.8624803400003
0.47870988,1980.1521,False,100,50,15,0.85,2210.8624803400003
0.0,826.927,False,100,50,15,0.85,2210.8624803400003
0.6639197,1490.0631,False,100,50,15,0.85,2210.8624803400003
0.30170605,718.86554,False,100,50,15,0.85,2210.8624803400003
0.6143818,1419.6047,False,100,50,15,0.85,2210.8624803400003
0.47431308,800.7176,False,100,50,15,0.85,2210.8624803400003
0.37443858,962.41534,False,100,50,15,0.85,2210.8624803400003
0.21572965,786.8037,False,100,50,15,0.85,2210.8624803400003
1.2913467e-15,697.9591,False,100,50,15,0.85,2210.8624803400003
0.85,2461.1885,False,100,50,15,0.85,2210.8624803400003
0.0,142.05098,False,100,50,15,0.85,2210.8624803400003
1.2657604e-15,259.33374,False,100,50,15,0.85,2210.8624803400003
0.7149841,1876.0094,False,100,50,15,0.85,2210.8624803400003
0.14776707,814.21844,False,100,50,15,0.85,2210.8624803400003
0.1293786,762.91724,False,100,50,15,0.85,2210.8624803400003
0.6739303,2284.4436,False,100,50,15,0.85,2210.8624803400003
0.72338486,1275.454,False,100,50,15,0.85,2210.8624803400003
0.8281968,875.28,False,100,50,15,0.85,2210.8624803400003
0.40633878,1719.3646,False,100,50,15,0.85,2210.8624803400003
0.85,1495.0027,False,100,50,15,0.85,2210.8624803400003
0.23689422,1046.5149,False,100,50,15,0.85,2210.8624803400003
0.8234755,1980.0695,False,100,50,15,0.85,2210.8624803400003
0.67010367,1369.7451,False,100,50,15,0.85,2210.8624803400003
0.0,1042.2451,False,100,50,15,0.85,2210.8624803400003
0.52362055,1195.4484,False,100,50,15,0.85,2210.8624803400003
0.0,682.334,False,100,50,15,0.85,2210.8624803400003
0.0,362.8977,False,100,50,15,0.85,2210.8624803400003
0.67885226,1255.0211,False,100,50,15,0.85,2210.8624803400003
0.0,455.08054,False,100,50,15,0.85,2210.8624803400003
0.85,1737.0045,False,100,50,15,0.85,2210.8624803400003
0.0,578.69507,False,100,50,15,0.85,2210.8624803400003
0.85,2221.9243,False,100,50,15,0.85,2210.8624803400003
3.8280671e-13,876.5894,False,100,50,15,0.85,2210.8624803400003
0.0,181.43637,False,100,50,15,0.85,2210.8624803400003
0.0,1120.0007,False,100,50,15,0.85,2210.8624803400003
0.0,1017.6447,False,100,50,15,0.85,2210.8624803400003
0.7230139,1915.3529,False,100,50,15,0.85,2210.8624803400003
1.38385905e-14,756.3134,False,100,50,15,0.85,2210.8624803400003
6.9728133e-16,416.15802,False,100,50,15,0.85,2210.8624803400003
0.0,1007.21375,False,100,50,15,0.85,2210.8624803400003
3.5935659e-16,1335.9757,False,100,50,15,0.85,2210.8624803400003
0.0,2282.5022,False,100,50,15,0.85,2210.8624803400003
0.0,1539.8647,False,100,50,15,0.85,2210.8624803400003
0.0,1705.5914,False,100,50,15,0.85,2210.8624803400003
0.0,1148.2179,False,100,50,15,0.85,2210.8624803400003
0.0,1010.38354,False,100,50,15,0.85,2210.8624803400003
0.0,1951.262,False,100,50,15,0.85,2210.8624803400003
9.88921e-30,1091.1307,False,100,50,15,0.85,2210.8624803400003
0.0,1426.0609,False,100,50,15,0.85,2210.8624803400003
0.0,2094.0464,False,100,50,15,0.85,2210.8624803400003
0.0,1188.5116,False,100,50,15,0.85,2210.8624803400003
0.0,848.71045,False,100,50,15,0.85,2210.8624803400003
0.0,385.01987,False,100,50,15,0.85,2210.8624803400003
0.8364691,806.5281,False,100,50,15,0.85,2210.8624803400003
0.0,796.6933,False,100,50,15,0.85,2210.8624803400003
0.0,642.03314,False,100,50,15,0.85,2210.8624803400003
0.0,274.46036,False,100,50,15,0.85,2210.8624803400003
0.30389374,1522.9651,False,100,50,15,0.85,2210.8624803400003
0.0,109.67084,False,100,50,15,0.85,2210.8624803400003
0.0,77.3195,False,100,50,15,0.85,2210.8624803400003
0.85,2134.0657,False,100,50,15,0.85,2210.8624803400003
0.85,2429.2292,False,100,50,15,0.85,2210.8624803400003
0.54895854,1704.1482,False,100,50,15,0.85,2210.8624803400003
0.85,2548.6328,False,100,50,15,0.85,2210.8624803400003
0.63025236,1875.9331,False,100,50,15,0.85,2210.8624803400003
0.071440324,2288.2798,False,100,50,15,0.85,2210.8624803400003
0.4424902,1567.4186,False,100,50,15,0.85,2210.8624803400003
0.37958863,660.0926,False,100,50,15,0.85,2210.8624803400003
0.59975696,1898.9692,False,100,50,15,0.85,2210.8624803400003
0.7913579,2001.2219,False,100,50,15,0.85,2210.8624803400003
0.0,904.9155,False,100,50,15,0.85,2210.8624803400003
0.0,351.30136,False,100,50,15,0.85,2210.8624803400003
0.0,57.15122,False,100,50,15,0.85,2210.8624803400003
0.85,1564.1143,False,100,50,15,0.85,2210.8624803400003
0.6453419,1497.9135,False,100,50,15,0.85,2210.8624803400003
0.28951412,1498.3629,False,100,50,15,0.85,2210.8624803400003
0.0,451.86392,False,100,50,15,0.85,2210.8624803400003
0.0,1298.515,False,100,50,15,0.85,2210.8624803400003
0.85,1398.4296,False,100,50,15,0.85,2210.8624803400003
0.0,857.4211,False,100,50,15,0.85,2210.8624803400003
0.5104391,1415.57,False,100,50,15,0.85,2210.8624803400003
0.423565,902.20044,False,100,50,15,0.85,2210.8624803400003
1.0582391e-14,654.0993,False,100,50,15,0.85,2210.8624803400003
0.85,1074.8339,False,100,50,15,0.85,2210.8624803400003
0.1786845,1376.6085,False,100,50,15,0.85,2210.8624803400003
0.0,112.74803,False,100,50,15,0.85,2210.8624803400003
0.0,1030.1277,False,100,50,15,0.85,2210.8624803400003
0.0,244.1041,False,100,50,15,0.85,2210.8624803400003
0.0,298.43057,False,100,50,15,0.85,2210.8624803400003
0.24302255,963.53845,False,100,50,15,0.85,2210.8624803400003
0.85,1152.6141,False,100,50,15,0.85,2210.8624803400003
0.0,404.6731,False,100,50,15,0.85,2210.8624803400003
0.0,784.4981,False,100,50,15,0.85,2210.8624803400003
0.85,1247.1869,False,100,50,15,0.85,2210.8624803400003
0.0,139.03423,False,100,50,15,0.85,2210.8624803400003
0.0,568.9786,False,100,50,15,0.85,2210.8624803400003
0.70008534,785.17664,False,100,50,15,0.85,2210.8624803400003
0.0,170.2871,False,100,50,15,0.85,2210.8624803400003
0.0,364.5426,False,100,50,15,0.85,2210.8624803400003
0.38012746,1032.2106,False,100,50,15,0.85,2210.8624803400003
0.0,183.36888,False,100,50,15,0.85,2210.8624803400003
0.0,211.23085,False,100,50,15,0.85,2210.8624803400003
0.85,757.2879,False,100,50,15,0.85,2210.8624803400003
0.517042,619.51196,False,100,50,15,0.85,2210.8624803400003
0.5673126,992.4809,False,100,50,15,0.85,2210.8624803400003
0.85,1617.3284,False,100,50,15,0.85,2210.8624803400003
0.85,642.75586,False,100,50,15,0.85,2210.8624803400003
0.85,1087.3214,False,100,50,15,0.85,2210.8624803400003
0.0,235.72433,False,100,50,15,0.85,2210.8624803400003
0.85,1648.5807,False,100,50,15,0.85,2210.8624803400003
2.6624536e-13,204.43536,True,100,50,15,0.85,2210.8624803400003
0.85,1945.1757,False,100,50,15,0.85,2210.8624803400003
0.24130677,1057.0714,False,100,50,15,0.85,2210.8624803400003
0.046181798,617.1873,False,100,50,15,0.85,2210.8624803400003
0.85,1617.0281,False,100,50,15,0.85,2210.8624803400003
0.0,183.51855,False,100,50,15,0.85,2210.8624803400003
0.48481664,851.477,False,100,50,15,0.85,2210.8624803400003
0.85,1365.0161,False,100,50,15,0.85,2210.8624803400003
0.0,102.44471,False,100,50,15,0.85,2210.8624803400003
0.3343837,1743.9952,False,100,50,15,0.85,2210.8624803400003
0.85,1929.1632,False,100,50,15,0.85,2210.8624803400003
0.85,1388.6273,False,100,50,15,0.85,2210.8624803400003
0.30420965,876.6088,False,100,50,15,0.85,2210.8624803400003
0.1333833,1050.3883,False,100,50,15,0.85,2210.8624803400003
0.0,119.85322,False,100,50,15,0.85,2210.8624803400003
0.27919462,1470.6407,False,100,50,15,0.85,2210.8624803400003
0.6257045,2254.3167,False,100,50,15,0.85,2210.8624803400003
0.0,105.84463,False,100,50,15,0.85,2210.8624803400003
0.41351935,1048.1582,False,100,50,15,0.85,2210.8624803400003
0.4198498,1435.5063,False,100,50,15,0.85,2210.8624803400003
0.0,220.33322,False,100,50,15,0.85,2210.8624803400003
0.5330619,932.589,False,100,50,15,0.85,2210.8624803400003
0.32393068,973.5981,False,100,50,15,0.85,2210.8624803400003
0.0,146.13393,False,100,50,15,0.85,2210.8624803400003
0.48020667,1900.5669,False,100,50,15,0.85,2210.8624803400003
0.85,1361.664,False,100,50,15,0.85,2210.8624803400003
0.0,250.11406,False,100,50,15,0.85,2210.8624803400003
0.3902274,1003.4353,False,100,50,15,0.85,2210.8624803400003
0.4522202,1276.1532,False,100,50,15,0.85,2210.8624803400003
0.0,219.25623,False,100,50,15,0.85,2210.8624803400003
0.41954422,1312.7755,False,100,50,15,0.85,2210.8624803400003
0.5196534,1128.5254,False,100,50,15,0.85,2210.8624803400003
0.51153827,760.2466,False,100,50,15,0.85,2210.8624803400003
0.0,725.50574,False,100,50,15,0.85,2210.8624803400003
0.22715345,832.05426,False,100,50,15,0.85,2210.8624803400003
0.0,277.78616,False,100,50,15,0.85,2210.8624803400003
0.0,123.26876,False,100,50,15,0.85,2210.8624803400003
0.0,239.97029,False,100,50,15,0.85,2210.8624803400003
2.228164e-15,569.6544,False,100,50,15,0.85,2210.8624803400003
0.6568111,1213.396,False,100,50,15,0.85,2210.8624803400003
0.85,944.71216,False,100,50,15,0.85,2210.8624803400003
0.7250594,1145.5154,False,100,50,15,0.85,2210.8624803400003
0.3788919,971.8738,False,100,50,15,0.85,2210.8624803400003
7.21958e-16,134.68379,False,100,50,15,0.85,2210.8624803400003
0.85,936.5402,False,100,50,15,0.85,2210.8624803400003
0.85,2195.312,False,100,50,15,0.85,2210.8624803400003
0.048985407,740.71783,False,100,50,15,0.85,2210.8624803400003
0.85,1836.3649,False,100,50,15,0.85,2210.8624803400003
4.1604452e-14,169.64807,False,100,50,15,0.85,2210.8624803400003
0.85,2077.497,False,100,50,15,0.85,2210.8624803400003
0.8376863,2122.4475,False,100,50,15,0.85,2210.8624803400003
0.0,254.04565,False,100,50,15,0.85,2210.8624803400003
0.0,433.0973,False,100,50,15,0.85,2210.8624803400003
0.85,1204.5978,False,100,50,15,0.85,2210.8624803400003
0.85,527.6017,True,100,50,15,0.85,2210.8624803400003
0.8136308,1401.5587,False,100,50,15,0.85,2210.8624803400003
0.7693482,865.1093,False,100,50,15,0.85,2210.8624803400003
0.0,610.9093,False,100,50,15,0.85,2210.8624803400003
0.6529118,1267.5359,False,100,50,15,0.85,2210.8624803400003
0.73119223,788.4379,False,100,50,15,0.85,2210.8624803400003
0.0,301.0245,False,100,50,15,0.85,2210.8624803400003
0.0,351.85785,False,100,50,15,0.85,2210.8624803400003
0.4789843,1240.7053,False,100,50,15,0.85,2210.8624803400003
0.58784485,1034.5222,False,100,50,15,0.85,2210.8624803400003
0.85,1213.1371,False,100,50,15,0.85,2210.8624803400003
0.0,147.96588,False,100,50,15,0.85,2210.8624803400003
0.0,104.7406,False,100,50,15,0.85,2210.8624803400003
0.34197903,864.7751,False,100,50,15,0.85,2210.8624803400003
0.27453005,934.93964,False,100,50,15,0.85,2210.8624803400003
0.85,1369.2748,False,100,50,15,0.85,2210.8624803400003
0.1982903,1028.0831,False,100,50,15,0.85,2210.8624803400003
0.5319198,966.40936,False,100,50,15,0.85,2210.8624803400003
0.021421732,831.3367,False,100,50,15,0.85,2210.8624803400003
0.0,1010.89435,False,100,50,15,0.85,2210.8624803400003
0.0,453.78204,False,100,50,15,0.85,2210.8624803400003
0.85,1953.3065,False,100,50,15,0.85,2210.8624803400003
0.43529606,1701.799,False,100,50,15,0.85,2210.8624803400003
0.85,1247.0677,False,100,50,15,0.85,2210.8624803400003
0.0,163.3308,False,100,50,15,0.85,2210.8624803400003
0.0071058925,826.4346,False,100,50,15,0.85,2210.8624803400003
0.0,136.31317,False,100,50,15,0.85,2210.8624803400003
0.42230886,661.0073,False,100,50,15,0.85,2210.8624803400003
0.36919343,818.035,False,100,50,15,0.85,2210.8624803400003
0.0,279.701,False,100,50,15,0.85,2210.8624803400003
0.4425589,848.1036,False,100,50,15,0.85,2210.8624803400003
0.85,1583.3447,False,100,50,15,0.85,2210.8624803400003
0.0,277.02185,False,100,50,15,0.85,2210.8624803400003
0.0,212.16707,False,100,50,15,0.85,2210.8624803400003
0.0,72.16053,False,100,50,15,0.85,2210.8624803400003
0.4102488,674.53156,False,100,50,15,0.85,2210.8624803400003
0.4126668,1184.1696,False,100,50,15,0.85,2210.8624803400003
0.85,1447.573,False,100,50,15,0.85,2210.8624803400003
0.0,198.69385,False,100,50,15,0.85,2210.8624803400003
0.8496205,1792.6656,False,100,50,15,0.85,2210.8624803400003
0.67964923,937.567,False,100,50,15,0.85,2210.8624803400003
0.0,79.81557,False,100,50,15,0.85,2210.8624803400003
0.0,480.64362,False,100,50,15,0.85,2210.8624803400003
0.0,218.01122,False,100,50,15,0.85,2210.8624803400003
0.0,449.7629,False,100,50,15,0.85,2210.8624803400003
0.0,180.30109,False,100,50,15,0.85,2210.8624803400003
0.85,965.9698,False,100,50,15,0.85,2210.8624803400003
0.7756929,1322.6672,False,100,50,15,0.85,2210.8624803400003
0.7228014,1060.2979,False,100,50,15,0.85,2210.8624803400003
0.52096415,945.577,False,100,50,15,0.85,2210.8624803400003
0.27035758,1034.579,False,100,50,15,0.85,2210.8624803400003
0.0,281.6495,False,100,50,15,0.85,2210.8624803400003
0.6416347,909.2104,False,100,50,15,0.85,2210.8624803400003
0.670608,1467.4102,False,100,50,15,0.85,2210.8624803400003
0.37219635,1206.1316,False,100,50,15,0.85,2210.8624803400003
0.51671755,1075.6475,False,100,50,15,0.85,2210.8624803400003
0.0,210.28143,False,100,50,15,0.85,2210.8624803400003
0.3634494,1004.7957,False,100,50,15,0.85,2210.8624803400003
0.3177957,1122.5493,False,100,50,15,0.85,2210.8624803400003
0.0,533.2984,False,100,50,15,0.85,2210.8624803400003
0.064548284,1051.0203,False,100,50,15,0.85,2210.8624803400003
0.0,651.116,False,100,50,15,0.85,2210.8624803400003
0.0,351.5237,False,100,50,15,0.85,2210.8624803400003
0.31899875,996.52075,False,100,50,15,0.85,2210.8624803400003
0.41622323,972.888,False,100,50,15,0.85,2210.8624803400003
0.0,537.5599,False,100,50,15,0.85,2210.8624803400003
0.52237403,1024.0599,False,100,50,15,0.85,2210.8624803400003
0.0,1441.4741,False,100,50,15,0.85,2210.8624803400003
0.0,232.8883,False,100,50,15,0.85,2210.8624803400003
0.0,1113.6941,False,100,50,15,0.85,2210.8624803400003
0.6900799,989.9074,False,100,50,15,0.85,2210.8624803400003
